"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","창의적체험활동동아리 동아리수","창의적체험활동동아리 참여학생수","창의적체험활동동아리 지도교사수","창의적체험활동동아리 자원봉사 또는외부강사수","창의적체험활동동아리 동아리활동 예산지원현황","학생자율동아리 동아리수","학생자율동아리 참여학생수","학생자율동아리 지도교사수","학생자율동아리 자원봉사 또는외부강사수","학생자율동아리 동아리활동 예산지원현황","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010001032","서울신강초등학교","02","공립","N","","14","303","14","0","0","1","6","1","0","1400000","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010300","01","S010001033","서울신곡초등학교","02","공립","N","","21","457","21","0","3400000","0","0","0","0","0","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010001034","서울신남초등학교","02","공립","N","","34","876","34","0","0","0","0","0","0","0","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001035","서울신목초등학교","02","공립","N","","38","1049","38","0","0","0","0","0","0","0","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001036","서울신서초등학교","02","공립","N","","6","1139","44","0","0","1","38","2","8","4000000","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010001037","서울신원초등학교","02","공립","N","","15","286","15","0","0","1","15","2","0","0","2","초","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010300","01","S010001038","서울신월초등학교","02","공립","N","","31","615","31","0","0","0","0","0","0","0","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010300","01","S010001039","서울신정초등학교","02","공립","N","","70","1435","70","0","0","0","0","0","0","0","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010001040","서울양강초등학교","02","공립","N","","13","264","11","2","1464000","0","0","0","0","0","2","초","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001041","서울양동초등학교","02","공립","N","","18","248","18","14","10200000","0","0","0","0","0","2","초","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001042","서울양명초등학교","02","공립","N","","26","631","26","2","2000000","1","12","1","0","720000","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001043","서울양목초등학교","02","공립","N","","24","482","24","0","0","0","0","0","0","0","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010001044","서울양원초등학교","02","공립","N","","9","165","9","0","0","2","15","1","1","1000000","2","초","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010400","01","S010001045","서울양천초등학교","02","공립","N","","14","265","14","0","2100000","0","0","0","0","0","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010001046","서울양화초등학교","02","공립","N","","30","635","30","0","0","5","52","5","0","8000000","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010100","01","S010001048","서울염동초등학교","02","공립","N","","4","661","26","0","0","2","40","1","2","3000000","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010100","01","S010001049","서울염창초등학교","02","공립","N","","38","907","38","0","0","0","0","0","0","0","2","초","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010001050","서울영도초등학교","02","공립","N","","26","672","26","0","0","3","116","4","8","1100000","2","초","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010300","01","S010001051","서울우장초등학교","02","공립","N","","40","901","40","0","0","0","0","0","0","0","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010300","01","S010001052","서울월정초등학교","02","공립","N","","42","891","42","0","2100000","0","0","0","0","0","2","초","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010001053","서울월촌초등학교","02","공립","N","","43","1051","43","0","0","0","0","0","0","0","2","초","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001054","서울은정초등학교","02","공립","N","","12","232","12","0","600000","1","6","1","0","0","2","초","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010900","01","S010001055","서울정곡초등학교","02","공립","N","","2","60","4","0","0","0","0","0","0","0","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010001056","서울정목초등학교","02","공립","N","","33","723","34","0","0","0","0","0","0","0","2","초","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001057","서울지향초등학교","02","공립","N","","25","449","25","0","0","0","0","0","0","0","2","초","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010900","01","S010001058","서울치현초등학교","02","공립","N","","22","421","22","0","1100000","16","90","16","0","4000000","2","초","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010400","01","S010001059","서울탑산초등학교","02","공립","N","","19","363","19","0","0","1","6","1","0","156000","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010300","01","S010001060","서울화곡초등학교","02","공립","N","","28","568","28","0","0","0","0","0","0","0","2","초","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010001061","유석초등학교","02","사립","N","","1","336","1","4","0","0","0","0","0","0","","","2022"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510300","01","S010001197","동광초등학교","02","사립","N","","22","626","6","48","0","0","0","0","0","0","","","2022"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510200","01","S010001198","서울가산초등학교","02","공립","N","","9","167","11","0","450000","1","15","1","0","1000000","","","2022"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010700","01","S010001199","서울개명초등학교","02","공립","N","","9","148","9","0","1200000","1","5","2","0","200000","2","초","2022"
